row_id,category,product_type,mounting,sku,is_pricing_rule,price,currency,dimensions_raw,length_mm,width_mm,height_mm,diameter_mm,depth_mm,dims_source,power_w,power_w_per_m,power_w_options,power_w_per_m_options,lumen,ip_rating,cct_k,cct_k_min,cct_k_max,cct_placeholder,voltage_min_v,voltage_max_v,voltage_type,frequency_min_hz,frequency_max_hz,constant_voltage_v,beam_deg,beam_source,dimming,note,search_text,sku_occurrence,sku_key,missing_fields,has_missing_fields
345,LED DOWN LIGHT CRX28-3-30W-V2,downlight,,NSL-CRX28-3-V2-N200-30W-XXK-SMD-NS-IP20,False,152.0,,W42 H218 Ø200,,42.0,218.0,200.0,,dimensions_raw,30.0,,,,3600.0,IP20,,,,XXK,,,,,,,,,,نسلي 40 واط ( سعر البودي التركي 40.9 ريال مقارنة بالمكافأ المنتج القديم ب 35.19 ريال ارخص أي الفرق 5.71 ريال بالتكلفه),LED DOWN LIGHT CRX28-3-30W-V2 | NSL-CRX28-3-V2-N200-30W-XXK-SMD-NS-IP20 | W42 H218 Ø200 | 30 | 3600 | 152.0 | نسلي 40 واط ( سعر البودي التركي 40.9 ريال مقارنة بالمكافأ المنتج القديم ب 35.19 ريال ارخص أي الفرق 5.71 ريال بالتكلفه) | IP20,1,NSL-CRX28-3-V2-N200-30W-XXK-SMD-NS-IP20,voltage,True
346,LED DOWN LIGHT CRX28-3-30W-V2,downlight,,NSL-CRX28-3-V2-N200-30W-XXK-SMD-TD-CN-IP20,False,152.0,,W42 H218 Ø200,,42.0,218.0,200.0,,dimensions_raw,30.0,,,,3600.0,IP20,,,,XXK,,,,,,,,,,ترايدونك صربي بنفس سعر الصيني   ( سعر البودي التركي 35 ريال مقارنة بالصيني المكافأ T1-8 ب 46.74 ريال أي الفرق 11.4 ريال بالتكلفه),LED DOWN LIGHT CRX28-3-30W-V2 | NSL-CRX28-3-V2-N200-30W-XXK-SMD-TD-CN-IP20 | W42 H218 Ø200 | 30 | 3600 | 152.0 | ترايدونك صربي بنفس سعر الصيني   ( سعر البودي التركي 35 ريال مقارنة بالصيني المكافأ T1-8 ب 46.74 ريال أي الفرق 11.4 ريال بالتكلفه) | IP20,1,NSL-CRX28-3-V2-N200-30W-XXK-SMD-TD-CN-IP20,voltage,True
347,LED DOWN LIGHT CRX28-3-30W-V2,downlight,,NSL-CRX28-3-V2-N200-30W-XXK-SMD-TD-AT-IP20,False,191.0,,,,,,,,,30.0,,,,,IP20,,,,XXK,,,,,,,,,,,LED DOWN LIGHT CRX28-3-30W-V2 | NSL-CRX28-3-V2-N200-30W-XXK-SMD-TD-AT-IP20 | 191.0 | IP20,1,NSL-CRX28-3-V2-N200-30W-XXK-SMD-TD-AT-IP20,dimensions;lumen;voltage,True
348,LED DOWN LIGHT CRX28-3-30W-V2,downlight,,NSL-CRX28-3-V2-N200-30W-XXK-SMD-TD-AT-Dali-IP20,False,225.0,,,,,,,,,30.0,,,,,IP20,,,,XXK,,,,,,,,,DALI,,LED DOWN LIGHT CRX28-3-30W-V2 | NSL-CRX28-3-V2-N200-30W-XXK-SMD-TD-AT-Dali-IP20 | 225.0 | IP20 | DALI,1,NSL-CRX28-3-V2-N200-30W-XXK-SMD-TD-AT-Dali-IP20,dimensions;lumen;voltage,True
349,LED DOWN LIGHT CRX28-3-30W-V2,downlight,,NSL-CRX28-3-V2-N200-30W-XXK-SMD-NS-IP65,False,172.0,,W42 H218 Ø200,,42.0,218.0,200.0,,dimensions_raw,30.0,,,,3600.0,IP65,,,,XXK,,,,,,,,,,نسلي 40 واط ( سعر البودي التركي 35 ريال مقارنة بالصيني المكافأ T1-8 ب 46.74 ريال أي الفرق 11.4 ريال بالتكلفه),LED DOWN LIGHT CRX28-3-30W-V2 | NSL-CRX28-3-V2-N200-30W-XXK-SMD-NS-IP65 | W42 H218 Ø200 | 30 | 3600 | 172.0 | نسلي 40 واط ( سعر البودي التركي 35 ريال مقارنة بالصيني المكافأ T1-8 ب 46.74 ريال أي الفرق 11.4 ريال بالتكلفه) | IP65,1,NSL-CRX28-3-V2-N200-30W-XXK-SMD-NS-IP65,voltage,True
350,LED DOWN LIGHT CRX28-3-30W-V2,downlight,,NSL-CRX28-3-V2-N200-30W-XXK-SMD-TD-CN-IP65,False,172.0,,W42 H218 Ø200,,42.0,218.0,200.0,,dimensions_raw,30.0,,,,3600.0,IP65,,,,XXK,,,,,,,,,,ترايدونك صربي بنفس سعر الصيني   ( سعر البودي التركي 35 ريال مقارنة بالصيني المكافأ T1-8 ب 46.74 ريال أي الفرق 11.4 ريال بالتكلفه),LED DOWN LIGHT CRX28-3-30W-V2 | NSL-CRX28-3-V2-N200-30W-XXK-SMD-TD-CN-IP65 | W42 H218 Ø200 | 30 | 3600 | 172.0 | ترايدونك صربي بنفس سعر الصيني   ( سعر البودي التركي 35 ريال مقارنة بالصيني المكافأ T1-8 ب 46.74 ريال أي الفرق 11.4 ريال بالتكلفه) | IP65,1,NSL-CRX28-3-V2-N200-30W-XXK-SMD-TD-CN-IP65,voltage,True
351,LED DOWN LIGHT CRX28-3-30W-V2,downlight,,NSL-CRX28-3-V2-N200-30W-XXK-SMD-TD-AT-IP65,False,211.0,,,,,,,,,30.0,,,,,IP65,,,,XXK,,,,,,,,,,,LED DOWN LIGHT CRX28-3-30W-V2 | NSL-CRX28-3-V2-N200-30W-XXK-SMD-TD-AT-IP65 | 211.0 | IP65,1,NSL-CRX28-3-V2-N200-30W-XXK-SMD-TD-AT-IP65,dimensions;lumen;voltage,True
352,LED DOWN LIGHT CRX28-3-30W-V2,downlight,,NSL-CRX28-3-V2-N200-30W-XXK-SMD-TD-AT-Dali-IP65,False,245.0,,,,,,,,,30.0,,,,,IP65,,,,XXK,,,,,,,,,DALI,,LED DOWN LIGHT CRX28-3-30W-V2 | NSL-CRX28-3-V2-N200-30W-XXK-SMD-TD-AT-Dali-IP65 | 245.0 | IP65 | DALI,1,NSL-CRX28-3-V2-N200-30W-XXK-SMD-TD-AT-Dali-IP65,dimensions;lumen;voltage,True
353,LED DOWN LIGHT CRX28-3-30W-V2,downlight,,CUSTOM SINGLE FRAME,False,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LED DOWN LIGHT CRX28-3-30W-V2 | CUSTOM SINGLE FRAME | 30.0,27,CUSTOM SINGLE FRAME__27,dimensions;power;lumen;ip_rating;cct;voltage,True
354,LED DOWN LIGHT CRX28-3-30W-V2,downlight,,CUSTOM DOUBLE FRAME,False,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LED DOWN LIGHT CRX28-3-30W-V2 | CUSTOM DOUBLE FRAME | 40.0,27,CUSTOM DOUBLE FRAME__27,dimensions;power;lumen;ip_rating;cct;voltage,True
358,LED DOWN LIGHT CRX28-3-35W-V2,downlight,,NSL-CRX28-3-V2-N200-35W-XXK-SMD-NS-IP20,False,152.0,,W42 H218 Ø200,,42.0,218.0,200.0,,dimensions_raw,35.0,,,,4200.0,IP20,,,,XXK,,,,,,,,,,نفس السابق يطبع عليه 35 نسلي 40 واط ( سعر البودي التركي 40.9 ريال مقارنة بالمكافأ المنتج القديم ب 35.19 ريال ارخص أي الفرق 5.71 ريال بالتكلفه),LED DOWN LIGHT CRX28-3-35W-V2 | NSL-CRX28-3-V2-N200-35W-XXK-SMD-NS-IP20 | W42 H218 Ø200 | 35 | 4200 | 152.0 | نفس السابق يطبع عليه 35 نسلي 40 واط ( سعر البودي التركي 40.9 ريال مقارنة بالمكافأ المنتج القديم ب 35.19 ريال ارخص أي الفرق 5.71 ريال بالتكلفه) | IP20,1,NSL-CRX28-3-V2-N200-35W-XXK-SMD-NS-IP20,voltage,True
359,LED DOWN LIGHT CRX28-3-35W-V2,downlight,,NSL-CRX28-3-V2-N200-35W-XXK-SMD-TD-CN-IP20,False,152.0,,W42 H218 Ø200,,42.0,218.0,200.0,,dimensions_raw,35.0,,,,4200.0,IP20,,,,XXK,,,,,,,,,,ترايدونك صربي بنفس سعر الصيني   ( سعر البودي التركي 35 ريال مقارنة بالصيني المكافأ T1-8 ب 46.74 ريال أي الفرق 11.4 ريال بالتكلفه) نفس السابق يطبع عليه 35,LED DOWN LIGHT CRX28-3-35W-V2 | NSL-CRX28-3-V2-N200-35W-XXK-SMD-TD-CN-IP20 | W42 H218 Ø200 | 35 | 4200 | 152.0 | ترايدونك صربي بنفس سعر الصيني   ( سعر البودي التركي 35 ريال مقارنة بالصيني المكافأ T1-8 ب 46.74 ريال أي الفرق 11.4 ريال بالتكلفه) نفس السابق يطبع عليه 35 | IP20,1,NSL-CRX28-3-V2-N200-35W-XXK-SMD-TD-CN-IP20,voltage,True
360,LED DOWN LIGHT CRX28-3-35W-V2,downlight,,NSL-CRX28-3-V2-N200-35W-XXK-SMD-TD-AT-IP20,False,191.0,,,,,,,,,35.0,,,,,IP20,,,,XXK,,,,,,,,,,,LED DOWN LIGHT CRX28-3-35W-V2 | NSL-CRX28-3-V2-N200-35W-XXK-SMD-TD-AT-IP20 | 191.0 | IP20,1,NSL-CRX28-3-V2-N200-35W-XXK-SMD-TD-AT-IP20,dimensions;lumen;voltage,True
361,LED DOWN LIGHT CRX28-3-35W-V2,downlight,,NSL-CRX28-3-V2-N200-35W-XXK-SMD-TD-AT-Dali-IP20,False,225.0,,,,,,,,,35.0,,,,,IP20,,,,XXK,,,,,,,,,DALI,,LED DOWN LIGHT CRX28-3-35W-V2 | NSL-CRX28-3-V2-N200-35W-XXK-SMD-TD-AT-Dali-IP20 | 225.0 | IP20 | DALI,1,NSL-CRX28-3-V2-N200-35W-XXK-SMD-TD-AT-Dali-IP20,dimensions;lumen;voltage,True
362,LED DOWN LIGHT CRX28-3-35W-V2,downlight,,NSL-CRX28-3-V2-N200-35W-XXK-SMD-NS-IP65,False,172.0,,W42 H218 Ø200,,42.0,218.0,200.0,,dimensions_raw,35.0,,,,4200.0,IP65,,,,XXK,,,,,,,,,,نفس السابق يطبع عليه 35 نسلي 40 واط ( سعر البودي التركي 35 ريال مقارنة بالصيني المكافأ T1-8 ب 46.74 ريال أي الفرق 11.4 ريال بالتكلفه),LED DOWN LIGHT CRX28-3-35W-V2 | NSL-CRX28-3-V2-N200-35W-XXK-SMD-NS-IP65 | W42 H218 Ø200 | 35 | 4200 | 172.0 | نفس السابق يطبع عليه 35 نسلي 40 واط ( سعر البودي التركي 35 ريال مقارنة بالصيني المكافأ T1-8 ب 46.74 ريال أي الفرق 11.4 ريال بالتكلفه) | IP65,1,NSL-CRX28-3-V2-N200-35W-XXK-SMD-NS-IP65,voltage,True
363,LED DOWN LIGHT CRX28-3-35W-V2,downlight,,NSL-CRX28-3-V2-N200-35W-XXK-SMD-TD-CN-IP65,False,172.0,,W42 H218 Ø200,,42.0,218.0,200.0,,dimensions_raw,35.0,,,,4200.0,IP65,,,,XXK,,,,,,,,,,نفس السابق يطبع عليه 35  ترايدونك صربي بنفس سعر الصيني   ( سعر البودي التركي 35 ريال مقارنة بالصيني المكافأ T1-8 ب 46.74 ريال أي الفرق 11.4 ريال بالتكلفه),LED DOWN LIGHT CRX28-3-35W-V2 | NSL-CRX28-3-V2-N200-35W-XXK-SMD-TD-CN-IP65 | W42 H218 Ø200 | 35 | 4200 | 172.0 | نفس السابق يطبع عليه 35  ترايدونك صربي بنفس سعر الصيني   ( سعر البودي التركي 35 ريال مقارنة بالصيني المكافأ T1-8 ب 46.74 ريال أي الفرق 11.4 ريال بالتكلفه) | IP65,1,NSL-CRX28-3-V2-N200-35W-XXK-SMD-TD-CN-IP65,voltage,True
364,LED DOWN LIGHT CRX28-3-35W-V2,downlight,,NSL-CRX28-3-V2-N200-35W-XXK-SMD-TD-AT-IP65,False,211.0,,,,,,,,,35.0,,,,,IP65,,,,XXK,,,,,,,,,,,LED DOWN LIGHT CRX28-3-35W-V2 | NSL-CRX28-3-V2-N200-35W-XXK-SMD-TD-AT-IP65 | 211.0 | IP65,1,NSL-CRX28-3-V2-N200-35W-XXK-SMD-TD-AT-IP65,dimensions;lumen;voltage,True
365,LED DOWN LIGHT CRX28-3-35W-V2,downlight,,NSL-CRX28-3-V2-N200-35W-XXK-SMD-TD-AT-Dali-IP65,False,245.0,,,,,,,,,35.0,,,,,IP65,,,,XXK,,,,,,,,,DALI,,LED DOWN LIGHT CRX28-3-35W-V2 | NSL-CRX28-3-V2-N200-35W-XXK-SMD-TD-AT-Dali-IP65 | 245.0 | IP65 | DALI,1,NSL-CRX28-3-V2-N200-35W-XXK-SMD-TD-AT-Dali-IP65,dimensions;lumen;voltage,True
366,LED DOWN LIGHT CRX28-3-35W-V2,downlight,,CUSTOM SINGLE FRAME,False,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LED DOWN LIGHT CRX28-3-35W-V2 | CUSTOM SINGLE FRAME | 30.0,28,CUSTOM SINGLE FRAME__28,dimensions;power;lumen;ip_rating;cct;voltage,True
367,LED DOWN LIGHT CRX28-3-35W-V2,downlight,,CUSTOM DOUBLE FRAME,False,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LED DOWN LIGHT CRX28-3-35W-V2 | CUSTOM DOUBLE FRAME | 40.0,28,CUSTOM DOUBLE FRAME__28,dimensions;power;lumen;ip_rating;cct;voltage,True
371,LED DOWN LIGHT CRX23-5-V2,downlight,,NSL-CRX23-5-V2-N70-7W-XXK-SMD-NS-IP20,False,58.0,,W35 H95 Ø70,,35.0,95.0,70.0,,dimensions_raw,7.0,,,,840.0,IP20,,,,XXK,,,,,,,,,,درايفر نسلي 12 واط ( سعر البودي التركي 24.62 ريال مقارنة   بالمكافأ المنتج القديم ب 18.3 ريال أي الفرق 6.32 ريال بالتكلفه),LED DOWN LIGHT CRX23-5-V2 | NSL-CRX23-5-V2-N70-7W-XXK-SMD-NS-IP20 | W35 H95 Ø70 | 7 | 840 | 58.0 | درايفر نسلي 12 واط ( سعر البودي التركي 24.62 ريال مقارنة   بالمكافأ المنتج القديم ب 18.3 ريال أي الفرق 6.32 ريال بالتكلفه) | IP20,1,NSL-CRX23-5-V2-N70-7W-XXK-SMD-NS-IP20,voltage,True
372,LED DOWN LIGHT CRX23-5-V2,downlight,,NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-CN-IP20,False,68.0,,W35 H95 Ø70,,35.0,95.0,70.0,,dimensions_raw,7.0,,,,840.0,IP20,,,,XXK,,,,,,,,,,ترايدونك صيني  ( سعر البودي التركي 24.62 ريال مقارنة   بالمكافأ المنتج القديم ب 18.3 ريال أي الفرق 6.32 ريال بالتكلفه),LED DOWN LIGHT CRX23-5-V2 | NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-CN-IP20 | W35 H95 Ø70 | 7 | 840 | 68.0 | ترايدونك صيني  ( سعر البودي التركي 24.62 ريال مقارنة   بالمكافأ المنتج القديم ب 18.3 ريال أي الفرق 6.32 ريال بالتكلفه) | IP20,1,NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-CN-IP20,voltage,True
373,LED DOWN LIGHT CRX23-5-V2,downlight,,NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-AT-IP20,False,102.0,,,,,,,,,7.0,,,,,IP20,,,,XXK,,,,,,,,,,,LED DOWN LIGHT CRX23-5-V2 | NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-AT-IP20 | 102.0 | IP20,1,NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-AT-IP20,dimensions;lumen;voltage,True
374,LED DOWN LIGHT CRX23-5-V2,downlight,,NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-AT-Dali-IP20,False,155.0,,,,,,,,,7.0,,,,,IP20,,,,XXK,,,,,,,,,DALI,,LED DOWN LIGHT CRX23-5-V2 | NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-AT-Dali-IP20 | 155.0 | IP20 | DALI,1,NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-AT-Dali-IP20,dimensions;lumen;voltage,True
375,LED DOWN LIGHT CRX23-5-V2,downlight,,NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-AT-PHC-IP20,False,102.0,,,,,,,,,7.0,,,,,IP20,,,,XXK,,,,,,,,,PHC,,LED DOWN LIGHT CRX23-5-V2 | NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-AT-PHC-IP20 | 102.0 | IP20 | PHC,1,NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-AT-PHC-IP20,dimensions;lumen;voltage,True
376,LED DOWN LIGHT CRX23-5-V2,downlight,,NSL-CRX23-5-V2-N70-7W-XXK-SMD-NS-IP65,False,78.0,,W35 H95 Ø70,,35.0,95.0,70.0,,dimensions_raw,7.0,,,,840.0,IP65,,,,XXK,,,,,,,,,,درايفر نسلي 12 واط ( سعر البودي التركي 24.62 ريال مقارنة   بالمكافأ المنتج القديم ب 18.3 ريال أي الفرق 6.32 ريال بالتكلفه),LED DOWN LIGHT CRX23-5-V2 | NSL-CRX23-5-V2-N70-7W-XXK-SMD-NS-IP65 | W35 H95 Ø70 | 7 | 840 | 78.0 | درايفر نسلي 12 واط ( سعر البودي التركي 24.62 ريال مقارنة   بالمكافأ المنتج القديم ب 18.3 ريال أي الفرق 6.32 ريال بالتكلفه) | IP65,1,NSL-CRX23-5-V2-N70-7W-XXK-SMD-NS-IP65,voltage,True
377,LED DOWN LIGHT CRX23-5-V2,downlight,,NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-CN-IP65,False,86.0,,W35 H95 Ø70,,35.0,95.0,70.0,,dimensions_raw,7.0,,,,840.0,IP65,,,,XXK,,,,,,,,,,ترايدونك صيني  ( سعر البودي التركي 24.62 ريال مقارنة   بالمكافأ المنتج القديم ب 18.3 ريال أي الفرق 6.32 ريال بالتكلفه),LED DOWN LIGHT CRX23-5-V2 | NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-CN-IP65 | W35 H95 Ø70 | 7 | 840 | 86.0 | ترايدونك صيني  ( سعر البودي التركي 24.62 ريال مقارنة   بالمكافأ المنتج القديم ب 18.3 ريال أي الفرق 6.32 ريال بالتكلفه) | IP65,1,NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-CN-IP65,voltage,True
378,LED DOWN LIGHT CRX23-5-V2,downlight,,NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-AT-IP65,False,118.0,,,,,,,,,7.0,,,,,IP65,,,,XXK,,,,,,,,,,,LED DOWN LIGHT CRX23-5-V2 | NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-AT-IP65 | 118.0 | IP65,1,NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-AT-IP65,dimensions;lumen;voltage,True
379,LED DOWN LIGHT CRX23-5-V2,downlight,,NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-AT-Dali-IP65,False,160.0,,,,,,,,,7.0,,,,,IP65,,,,XXK,,,,,,,,,DALI,,LED DOWN LIGHT CRX23-5-V2 | NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-AT-Dali-IP65 | 160.0 | IP65 | DALI,1,NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-AT-Dali-IP65,dimensions;lumen;voltage,True
380,LED DOWN LIGHT CRX23-5-V2,downlight,,NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-AT-PHC-IP65,False,118.0,,,,,,,,,7.0,,,,,IP65,,,,XXK,,,,,,,,,PHC,,LED DOWN LIGHT CRX23-5-V2 | NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-AT-PHC-IP65 | 118.0 | IP65 | PHC,1,NSL-CRX23-5-V2-N70-7W-XXK-SMD-TD-AT-PHC-IP65,dimensions;lumen;voltage,True
381,LED DOWN LIGHT CRX23-5-V2,downlight,,CUSTOM SINGLE FRAME,False,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LED DOWN LIGHT CRX23-5-V2 | CUSTOM SINGLE FRAME | 20.0,29,CUSTOM SINGLE FRAME__29,dimensions;power;lumen;ip_rating;cct;voltage,True
382,LED DOWN LIGHT CRX23-5-V2,downlight,,CUSTOM DOUBLE FRAME,False,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LED DOWN LIGHT CRX23-5-V2 | CUSTOM DOUBLE FRAME | 30.0,29,CUSTOM DOUBLE FRAME__29,dimensions;power;lumen;ip_rating;cct;voltage,True
386,LED DOWN LIGHT CRX26-5-V2,downlight,,NSL-CRX26-5-V2-N150-20W-XXK-SMD-NS-IP20,False,106.0,,W42 H169 Ø150,,42.0,169.0,150.0,,dimensions_raw,20.0,,,,2400.0,IP20,,,,XXK,,,,,,,,,,درايفر نسلي 20 واط ( سعر البودي التركي 32.73 ريال مقارنة   بالمكافأ المنتج القديم ب 27.24 ريال أي الفرق 5.49 ريال بالتكلفه),LED DOWN LIGHT CRX26-5-V2 | NSL-CRX26-5-V2-N150-20W-XXK-SMD-NS-IP20 | W42 H169 Ø150 | 20 | 2400 | 106.0 | درايفر نسلي 20 واط ( سعر البودي التركي 32.73 ريال مقارنة   بالمكافأ المنتج القديم ب 27.24 ريال أي الفرق 5.49 ريال بالتكلفه) | IP20,1,NSL-CRX26-5-V2-N150-20W-XXK-SMD-NS-IP20,voltage,True
387,LED DOWN LIGHT CRX26-5-V2,downlight,,NSL-CRX26-5-V2-N150-20W-XXK-SMD-TD-CN-IP20,False,110.0,,W42 H169 Ø150,,42.0,169.0,150.0,,dimensions_raw,20.0,,,,2400.0,IP20,,,,XXK,,,,,,,,,,ترايدونك صيني ( سعر البودي التركي 32.73 ريال مقارنة   بالمكافأ المنتج القديم ب 27.24 ريال أي الفرق 5.49 ريال بالتكلفه),LED DOWN LIGHT CRX26-5-V2 | NSL-CRX26-5-V2-N150-20W-XXK-SMD-TD-CN-IP20 | W42 H169 Ø150 | 20 | 2400 | 110.0 | ترايدونك صيني ( سعر البودي التركي 32.73 ريال مقارنة   بالمكافأ المنتج القديم ب 27.24 ريال أي الفرق 5.49 ريال بالتكلفه) | IP20,1,NSL-CRX26-5-V2-N150-20W-XXK-SMD-TD-CN-IP20,voltage,True
388,LED DOWN LIGHT CRX26-5-V2,downlight,,NSL-CRX26-5-V2-N150-20W-XXK-SMD-TD-AT-IP20,False,145.0,,,,,,,,,20.0,,,,,IP20,,,,XXK,,,,,,,,,,,LED DOWN LIGHT CRX26-5-V2 | NSL-CRX26-5-V2-N150-20W-XXK-SMD-TD-AT-IP20 | 145.0 | IP20,1,NSL-CRX26-5-V2-N150-20W-XXK-SMD-TD-AT-IP20,dimensions;lumen;voltage,True
389,LED DOWN LIGHT CRX26-5-V2,downlight,,NSL-CRX26-5-V2-N150-20W-XXK-SMD-TD-AT-Dali-IP20,False,188.0,,,,,,,,,20.0,,,,,IP20,,,,XXK,,,,,,,,,DALI,,LED DOWN LIGHT CRX26-5-V2 | NSL-CRX26-5-V2-N150-20W-XXK-SMD-TD-AT-Dali-IP20 | 188.0 | IP20 | DALI,1,NSL-CRX26-5-V2-N150-20W-XXK-SMD-TD-AT-Dali-IP20,dimensions;lumen;voltage,True
390,LED DOWN LIGHT CRX26-5-V2,downlight,,NSL-CRX26-5-V2-N150-20W-XXK-SMD-NS-IP65,False,126.0,,W42 H169 Ø150,,42.0,169.0,150.0,,dimensions_raw,20.0,,,,2400.0,IP65,,,,XXK,,,,,,,,,,درايفر نسلي 20 واط ( سعر البودي التركي 32.73 ريال مقارنة   بالمكافأ المنتج القديم ب 27.24 ريال أي الفرق 5.49 ريال بالتكلفه),LED DOWN LIGHT CRX26-5-V2 | NSL-CRX26-5-V2-N150-20W-XXK-SMD-NS-IP65 | W42 H169 Ø150 | 20 | 2400 | 126.0 | درايفر نسلي 20 واط ( سعر البودي التركي 32.73 ريال مقارنة   بالمكافأ المنتج القديم ب 27.24 ريال أي الفرق 5.49 ريال بالتكلفه) | IP65,1,NSL-CRX26-5-V2-N150-20W-XXK-SMD-NS-IP65,voltage,True
391,LED DOWN LIGHT CRX26-5-V2,downlight,,NSL-CRX26-5-V2-N150-20W-XXK-SMD-TD-CN-IP65,False,126.0,,W42 H169 Ø150,,42.0,169.0,150.0,,dimensions_raw,20.0,,,,2400.0,IP65,,,,XXK,,,,,,,,,,ترايدونك صيني ( سعر البودي التركي 32.73 ريال مقارنة   بالمكافأ المنتج القديم ب 27.24 ريال أي الفرق 5.49 ريال بالتكلفه),LED DOWN LIGHT CRX26-5-V2 | NSL-CRX26-5-V2-N150-20W-XXK-SMD-TD-CN-IP65 | W42 H169 Ø150 | 20 | 2400 | 126.0 | ترايدونك صيني ( سعر البودي التركي 32.73 ريال مقارنة   بالمكافأ المنتج القديم ب 27.24 ريال أي الفرق 5.49 ريال بالتكلفه) | IP65,1,NSL-CRX26-5-V2-N150-20W-XXK-SMD-TD-CN-IP65,voltage,True
392,LED DOWN LIGHT CRX26-5-V2,downlight,,NSL-CRX26-5-V2-N150-20W-XXK-SMD-TD-AT-IP65,False,165.0,,,,,,,,,20.0,,,,,IP65,,,,XXK,,,,,,,,,,,LED DOWN LIGHT CRX26-5-V2 | NSL-CRX26-5-V2-N150-20W-XXK-SMD-TD-AT-IP65 | 165.0 | IP65,1,NSL-CRX26-5-V2-N150-20W-XXK-SMD-TD-AT-IP65,dimensions;lumen;voltage,True
393,LED DOWN LIGHT CRX26-5-V2,downlight,,NSL-CRX26-5-V2-N150-20W-XXK-SMD-TD-AT-Dali-IP65,False,199.0,,,,,,,,,20.0,,,,,IP65,,,,XXK,,,,,,,,,DALI,,LED DOWN LIGHT CRX26-5-V2 | NSL-CRX26-5-V2-N150-20W-XXK-SMD-TD-AT-Dali-IP65 | 199.0 | IP65 | DALI,1,NSL-CRX26-5-V2-N150-20W-XXK-SMD-TD-AT-Dali-IP65,dimensions;lumen;voltage,True
394,LED DOWN LIGHT CRX26-5-V2,downlight,,CUSTOM SINGLE FRAME,False,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LED DOWN LIGHT CRX26-5-V2 | CUSTOM SINGLE FRAME | 30.0,30,CUSTOM SINGLE FRAME__30,dimensions;power;lumen;ip_rating;cct;voltage,True
395,LED DOWN LIGHT CRX26-5-V2,downlight,,CUSTOM DOUBLE FRAME,False,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LED DOWN LIGHT CRX26-5-V2 | CUSTOM DOUBLE FRAME | 40.0,30,CUSTOM DOUBLE FRAME__30,dimensions;power;lumen;ip_rating;cct;voltage,True
399,LED DOWN LIGHT CRX28-5-30W-V2,downlight,,NSL-CRX28-5-V2-N200-30W-XXK-SMD-NS-IP20,False,152.0,,W42 H218 Ø200,,42.0,218.0,200.0,,dimensions_raw,30.0,,,,3600.0,IP20,,,,XXK,,,,,,,,,,نسلي 40 واط  ( سعر البودي التركي 42.93 ريال ارخص مقارنة   بالمكافأ المنتج القديم  ب 37.15 ريال أي الفرق 5.78 ريال بالتكلفه),LED DOWN LIGHT CRX28-5-30W-V2 | NSL-CRX28-5-V2-N200-30W-XXK-SMD-NS-IP20 | W42 H218 Ø200 | 30 | 3600 | 152.0 | نسلي 40 واط  ( سعر البودي التركي 42.93 ريال ارخص مقارنة   بالمكافأ المنتج القديم  ب 37.15 ريال أي الفرق 5.78 ريال بالتكلفه) | IP20,1,NSL-CRX28-5-V2-N200-30W-XXK-SMD-NS-IP20,voltage,True
